kd_nM,prior_density,posterior_density
1758.66,0.14713,0.102981
1765.05,0.147019,0.10275
1771.47,0.146907,0.102518
1777.91,0.146795,0.102287
1784.37,0.146683,0.102056
1790.86,0.146571,0.101826
1797.37,0.146458,0.101596
1803.9,0.146346,0.101366
1810.45,0.146233,0.101136
1817.03,0.14612,0.100907
1823.64,0.146007,0.100677
1830.27,0.145894,0.100449
1836.92,0.145781,0.10022
1843.6,0.145667,0.0999917
1850.3,0.145553,0.0997637
1857.02,0.14544,0.099536
1863.77,0.145326,0.0993085
1870.55,0.145212,0.0990814
1877.35,0.145097,0.0988545
1884.17,0.144983,0.0986279
1891.02,0.144868,0.0984015
1897.89,0.144753,0.0981755
1904.79,0.144639,0.0979497
1911.71,0.144524,0.0977243
1918.66,0.144408,0.0974991
1925.63,0.144293,0.0972742
1932.63,0.144177,0.0970496
1939.66,0.144062,0.0968252
1946.71,0.143946,0.0966012
1953.78,0.14383,0.0963774
1960.88,0.143714,0.096154
1968.01,0.143598,0.0959308
1975.16,0.143481,0.0957079
1982.34,0.143365,0.0954853
1989.55,0.143248,0.095263
1996.78,0.143131,0.0950409
2004.04,0.143014,0.0948192
2011.32,0.142897,0.0945978
2018.63,0.14278,0.0943766
2025.97,0.142662,0.0941557
2033.33,0.142545,0.0939352
2040.72,0.142427,0.0937149
2048.14,0.142309,0.0934949
2055.58,0.142191,0.0932752
2063.06,0.142073,0.0930558
2070.55,0.141954,0.0928367
2078.08,0.141836,0.0926179
2085.63,0.141717,0.0923994
2093.21,0.141599,0.0921811
2100.82,0.14148,0.0919632
2108.46,0.141361,0.0917456
2116.12,0.141242,0.0915282
2123.81,0.141122,0.0913112
2131.53,0.141003,0.0910944
2139.28,0.140883,0.090878
2147.06,0.140764,0.0906618
2154.86,0.140644,0.0904459
2162.69,0.140524,0.0902304
2170.55,0.140404,0.0900151
2178.44,0.140283,0.0898001
2186.36,0.140163,0.0895855
2194.31,0.140043,0.0893711
2202.28,0.139922,0.089157
2210.29,0.139801,0.0889432
2218.32,0.13968,0.0887298
2226.38,0.139559,0.0885166
2234.47,0.139438,0.0883037
2242.6,0.139317,0.0880912
2250.75,0.139195,0.0878789
2258.93,0.139074,0.0876669
2267.14,0.138952,0.0874552
2275.38,0.13883,0.0872439
2283.65,0.138708,0.0870328
2291.95,0.138586,0.086822
2300.28,0.138464,0.0866116
2308.64,0.138342,0.0864014
2317.03,0.138219,0.0861916
2325.45,0.138097,0.085982
2333.91,0.137974,0.0857728
2342.39,0.137851,0.0855638
2350.9,0.137728,0.0853552
2359.45,0.137605,0.0851469
2368.02,0.137482,0.0849388
2376.63,0.137358,0.0847311
2385.27,0.137235,0.0845237
2393.94,0.137111,0.0843166
2402.64,0.136988,0.0841098
2411.37,0.136864,0.0839033
2420.14,0.13674,0.0836971
2428.93,0.136616,0.0834912
2437.76,0.136492,0.0832856
2446.62,0.136368,0.0830803
2455.51,0.136243,0.0828753
2464.44,0.136119,0.0826707
2473.4,0.135994,0.0824663
2482.39,0.135869,0.0822623
2491.41,0.135744,0.0820585
2500.46,0.135619,0.0818587
2509.55,0.135494,0.0817267
2518.67,0.135369,0.0815947
2527.83,0.135244,0.0814628
2537.02,0.135118,0.0813309
2546.24,0.134993,0.0811991
2555.49,0.134867,0.0810673
2564.78,0.134741,0.0809357
2574.1,0.134615,0.080804
2583.46,0.13449,0.0806725
2592.85,0.134363,0.080541
2602.27,0.134237,0.0804096
2611.73,0.134111,0.0802783
2621.22,0.133984,0.080147
2630.75,0.133858,0.0800158
2640.31,0.133731,0.0798847
2649.91,0.133605,0.0797536
2659.54,0.133478,0.0796226
2669.21,0.133351,0.0794917
2678.91,0.133224,0.0793608
2688.65,0.133097,0.07923
2698.42,0.132969,0.0790993
2708.23,0.132842,0.0789686
2718.07,0.132714,0.0788381
2727.95,0.132587,0.0787076
2737.86,0.132459,0.0785771
2747.82,0.132331,0.0784468
2757.8,0.132204,0.0783165
2767.83,0.132076,0.0781863
2777.89,0.131948,0.0780561
2787.98,0.131819,0.0779261
2798.12,0.131691,0.0777961
2808.29,0.131563,0.0776662
2818.49,0.131434,0.0775363
2828.74,0.131306,0.0774066
2839.02,0.131177,0.0772769
2849.34,0.131048,0.0771473
2859.69,0.130919,0.0770177
2870.09,0.13079,0.0768883
2880.52,0.130661,0.0767589
2890.99,0.130532,0.0766296
2901.5,0.130403,0.0765003
2912.04,0.130274,0.0763712
2922.63,0.130144,0.0762421
2933.25,0.130015,0.0761131
2943.91,0.129885,0.0759842
2954.61,0.129756,0.0758554
2965.35,0.129626,0.0757266
2976.13,0.129496,0.075598
2986.95,0.129366,0.0754694
2997.8,0.129236,0.0753408
3008.7,0.129106,0.0752124
3019.64,0.128976,0.0750841
3030.61,0.128845,0.0749558
3041.63,0.128715,0.0748276
3052.68,0.128584,0.0746995
3063.78,0.128454,0.0745715
3074.91,0.128323,0.0744436
3086.09,0.128193,0.0743157
3097.31,0.128062,0.0741879
3108.56,0.127931,0.0740603
3119.86,0.1278,0.0739327
3131.2,0.127669,0.0738051
3142.58,0.127538,0.0736777
3154,0.127407,0.0735504
3165.47,0.127275,0.0734231
3176.97,0.127144,0.0732959
3188.52,0.127012,0.0731688
3200.11,0.126881,0.0730418
3211.74,0.126749,0.0729149
3223.41,0.126618,0.0727881
3235.13,0.126486,0.0726614
3246.89,0.126354,0.0725347
3258.69,0.126222,0.0724082
3270.53,0.12609,0.0722817
3282.42,0.125958,0.0721553
3294.35,0.125826,0.072029
3306.33,0.125694,0.0719028
3318.34,0.125561,0.0717767
3330.4,0.125429,0.0716507
3342.51,0.125297,0.0715247
3354.66,0.125164,0.0713989
3366.85,0.125031,0.0712731
3379.09,0.124899,0.0711475
3391.37,0.124766,0.0710219
3403.7,0.124633,0.0708964
3416.07,0.1245,0.0707711
3428.49,0.124368,0.0706458
3440.95,0.124235,0.0705206
3453.45,0.124102,0.0703955
3466.01,0.123968,0.0702704
3478.6,0.123835,0.0701455
3491.25,0.123702,0.0700207
3503.94,0.123569,0.069896
3516.67,0.123435,0.0697713
3529.45,0.123302,0.0696468
3542.28,0.123168,0.0695224
3555.16,0.123035,0.069398
3568.08,0.122901,0.0692737
3581.05,0.122767,0.0691496
3594.06,0.122634,0.0690255
3607.13,0.1225,0.0689016
3620.24,0.122366,0.0687777
3633.4,0.122232,0.0686539
3646.6,0.122098,0.0685303
3659.86,0.121964,0.0684067
3673.16,0.12183,0.0682832
3686.51,0.121696,0.0681598
3699.91,0.121561,0.0680365
3713.36,0.121427,0.0679134
3726.85,0.121293,0.0677903
3740.4,0.121158,0.0676673
3753.99,0.121024,0.0675444
3767.64,0.120889,0.0674216
3781.33,0.120755,0.0672989
3795.08,0.12062,0.0671764
3808.87,0.120485,0.0670539
3822.71,0.120351,0.0669315
3836.61,0.120216,0.0668092
3850.55,0.120081,0.066687
3864.55,0.119946,0.066565
3878.59,0.119811,0.066443
3892.69,0.119676,0.0663211
3906.84,0.119541,0.0661993
3921.04,0.119406,0.0660777
3935.29,0.119271,0.0659561
3949.6,0.119136,0.0658347
3963.95,0.119,0.0657133
3978.36,0.118865,0.065592
3992.82,0.11873,0.0654709
4007.33,0.118595,0.0653498
4021.9,0.118459,0.0652289
4036.52,0.118324,0.0651081
4051.19,0.118188,0.0649873
4065.91,0.118053,0.0648667
4080.69,0.117917,0.0647462
4095.52,0.117781,0.0646258
4110.41,0.117646,0.0645055
4125.35,0.11751,0.0643853
4140.34,0.117374,0.0642652
4155.39,0.117238,0.0641452
4170.49,0.117102,0.0640253
4185.65,0.116967,0.0639055
4200.87,0.116831,0.0637859
4216.13,0.116695,0.0636663
4231.46,0.116559,0.0635469
4246.84,0.116423,0.0634275
4262.27,0.116287,0.0633083
4277.77,0.11615,0.0631892
4293.31,0.116014,0.0630702
4308.92,0.115878,0.0629512
4324.58,0.115742,0.0628325
4340.3,0.115606,0.0627138
4356.07,0.115469,0.0625952
4371.91,0.115333,0.0624767
4387.8,0.115197,0.0623584
4403.75,0.11506,0.0622401
4419.75,0.114924,0.062122
4435.82,0.114787,0.062004
4451.94,0.114651,0.061886
4468.12,0.114514,0.0617682
4484.36,0.114378,0.0616505
4500.66,0.114241,0.061533
4517.02,0.114105,0.0614155
4533.44,0.113968,0.0612981
4549.91,0.113831,0.0611809
4566.45,0.113695,0.0610638
4583.05,0.113558,0.0609468
4599.71,0.113421,0.0608299
4616.42,0.113284,0.0607131
4633.2,0.113147,0.0605964
4650.04,0.113011,0.0604798
4666.94,0.112874,0.0603634
4683.91,0.112737,0.060247
4700.93,0.1126,0.0601308
4718.02,0.112463,0.0600147
4735.17,0.112326,0.0598987
4752.38,0.112189,0.0597829
4769.65,0.112052,0.0596671
4786.99,0.111915,0.0595514
4804.39,0.111778,0.0594359
4821.85,0.111641,0.0593205
4839.37,0.111504,0.0592052
4856.96,0.111367,0.05909
4874.62,0.11123,0.058975
4892.33,0.111093,0.05886
4910.12,0.110955,0.0587452
4927.96,0.110818,0.0586305
4945.87,0.110681,0.0585159
4963.85,0.110544,0.0584014
4981.89,0.110407,0.058287
5000,0.110269,0.0581728
